,id,title,authors,paper,presentation,best,theme,abstract
10,2,Guaranteed Conflict: When Speed Advisory doesn’t Work for Time-based Flow Management,"Xiyuan Ge (University of Washington), Minghui Sun & Cody Fleming (University of Virginia)",/seminarContent/seminar13/papers/ATM_Seminar_2019_paper_2.pdf,/seminarContent/seminar13/presentations/ATM_Seminar_2019_presentation_2.pdf,,Separation,"Time-based Flow Management (TBFM) is one of the core portfolios of the Next Generation Air Transportation System (NextGen). However, according to multiple reports, there is general confusion about the usage and implementation of the time- based capabilities. This paper aims at answering questions about the usage of time-based instructions and speed advisories to maintain safe distances for TBFM. Towards this end, three collectively exclusive types of situation which are “conflict free”, “potential conflict” and “guaranteed conflict” are developed to classify the condition of a flow of aircraft. Then, a decision-making process is further proposed using the three classes to increase the use of time-based instructions and speed adjustment and avoid the costly vectoring and path stretching. Furthermore, algorithms are developed to assist the process in identifying the “guaranteed conflict” and resolving the conflict by removing the least number of airplanes from the flow. Lastly, a use case is studied to illustrate the decision-making process and the effectiveness of the proposed algorithms."
11,56,Automation for Separation with CDOs: Dynamic Aircraft Arrival Routes,"Raúl Sáez, Xavier Prats (UPC), Tatiana Polishchuk, Valentin Polishchuk & Christiane Schmidt (Linköping University)",/seminarContent/seminar13/papers/ATM_Seminar_2019_paper_56.pdf,/seminarContent/seminar13/presentations/ATM_Seminar_2019_presentation_56.pdf,*,Separation,"We present a mixed-integer programming (MIP) approach to compute aircraft arrival routes in a terminal maneuvering area (TMA) that guarantee temporal separation of all aircraft arriving within a given time period, where the aircraft are flying according to the optimal continuous descent operation (CDO) speed profile with idle thrust. The arrival routes form a merge tree that satisfies several operational constraints, e.g., all merge points are spatially separated. We detail how the CDO speed profiles for different route lengths are computed. Experimental results are presented for calculation of fully automated CDO-enabled arrival routes during one hour of operation on a busy day at Stockholm TMA."
12,3,Cost Reductions enabled by Machine Learning in ATM,"Hartmut Helmke, Matthias Kleinert, Jürgen Rataj (DLR), Petr Motlicek (Idiap), Christian Kern (Austro Control), Dietrich Klakow (Saarland University) & Petr Hlousek (Air Navigation Services of the Czech Republic)",/seminarContent/seminar13/papers/ATM_Seminar_2019_paper_3.pdf,/seminarContent/seminar13/presentations/ATM_Seminar_2019_presentation_3.pdf,,Complexity,"Various new solutions were recently implemented to replace paper flight strips through different means. Therefore, digital data comprising instructed air traffic controller (ATCO) commands can be used for various purposes. This paper summarizes recent works on developing speech recognition systems to automatically transcribe commands issued by air- traffic controllers to pilots allowing decrease of ATCOs’ workload, which leads to significant increase of ATM efficiency and cost savings. First experiments in AcListant® project have validated that Assistant Based Speech Recognition (ABSR) integrating a conventional speech recognizer with an assistant system can provide an adequate solution. The following EC H2020 funded MALORCA project has proposed new Machine Learning algorithms significantly reducing development and maintenance costs while exploiting new automatically transcribed speech corpora. In this paper, besides recapitulating achieved recognition performance for Prague and Vienna approach, new statistics obtained from various error analysis processes are presented. Results are detailed for different types of ATC commands followed by rationales causing the performance drops."
13,106,Characterizing National Airspace System Operations Using Automated Voice Data Processing,"Shuo Chen, Hunter Kopald, Rob Tarakan, Gaurish Anand & Karl Meyer (MITRE)",/seminarContent/seminar13/papers/ATM_Seminar_2019_paper_106.pdf,/seminarContent/seminar13/presentations/ATM_Seminar_2019_presentation_106.pdf,,Complexity,"Air Traffic Control (ATC) radio communications contain a wealth of situational context information. While valuable, this information resource has been difficult and expensive to use for large scale analyses because raw speech audio cannot be directly used in analyses without human or computer interpretation. To help the Federal Aviation Administration (FAA) better understand National Airspace System (NAS) dynamics, The MITRE Corporation (MITRE) has been developing voice data analysis capabilities that can enable information from ATC voice communications to be automatically processed on a large scale and used in post-operational analyses. These capabilities use an array of technologies to segment audio data by speaker role, transcribe the audio to text, and extract semantic entities such as aircraft identifiers and clearances. The data derived by these capabilities can inform large-scale analyses, augmenting existing data sources such as radar tracks and flight plans, and enable studies and the generation of metrics that were previously impractical. This paper describes these voice data processing capabilities and presents one example of the use of voice data: to enable better understanding of Performance-Based Navigation (PBN) procedure utilization in the NAS. This paper describes an initial use of voice data analysis to better understand approach procedure utilization, which opens the door for many new analyses."
14,51,"Field Evaluation of the Baseline Integrated Arrival, Departure, and Surface Capabilities at Charlotte Douglas International Airport","Yoon C. Jung, William J. Coupe, Al Capps, Shawn Engelland & Shivanjli Sharma (NASA)",/seminarContent/seminar13/papers/ATM_Seminar_2019_paper_51.pdf,/seminarContent/seminar13/presentations/ATM_Seminar_2019_presentation_51.pdf,,Integrated Airport/Airside Operations,"NASA is currently developing a suite of decision support capabilities for integrated arrival, departure, and surface (IADS) operations in a metroplex environment. The effort is being made in three phases, under NASA’s Airspace Technology Demonstration 2 (ATD-2) sub-project, through a close partnership with the Federal Aviation Administration (FAA), air carriers, airport, and general aviation community. The Phase 1 Baseline IADS capabilities provide enhanced operational efficiency and predictability of flight operations through data exchange and integration, tactical surface metering, and automated coordination of release time of controlled flights for overhead stream insertion. The users of the IADS system include the personnel at Charlotte Douglas International Airport (CLT) air traffic control tower, American Airlines ramp tower, CLT terminal radar approach control (TRACON), and Washington Center. This paper describes the Phase 1 Baseline IADS capabilities and field evaluation conducted at CLT from September 2017 for a year. From the analysis of operations data, it is estimated that 538,915 kilograms of fuel savings, and 1,659 metric tons of CO 2 emission reduction were achieved during the period with a total of 944 hours of engine run time reduction. The amount of CO 2 savings is estimated as equivalent to planting 42,560 urban trees. The results have also shown that the surface metering had no negative impact on on-time arrival performance of both outbound and inbound flights. The technology transfer of Phase 1 Baseline IADS capabilities has been made to the FAA and aviation industry, and the development of additional capabilities for the subsequent phases is underway."
15,84,Assessment of the Airport Operational Dynamics Using a Multistate System Approach,"Álvaro Rodríguez-Sanz, José Manuel Cordero (CRIDA), Beatriz Rubio Fernández, Fernando Gómez Comendador & Rosa Arnaldo Valdés (UPM)",/seminarContent/seminar13/papers/ATM_Seminar_2019_paper_84.pdf,/seminarContent/seminar13/presentations/ATM_Seminar_2019_presentation_84.pdf,,Integrated Airport/Airside Operations,"The analysis of the airport operational reliability is fundamentally linked to the knowledge of the system’s behavior and dynamics. This paper proposes a model for assessing airport performance at a tactical level (time scale), focusing on the airspace-airside turnaround operations (space scale) and considering different areas: delay, capacity, environmental impact and operational complexity. Airports are transportation systems that can complete their tasks with partial performance levels: failures of some system elements may lead to partial degradation of the system behavior, which cannot be assessed with the traditional binary reliability view (working – not working). To consider this performance granularity, our model uses a multistate approach. A Markov-chain based methodology allows us to predict the system’s reliability evolution and move from reactionary measures to predictive interventions. It also considers the impact of stochasticity on performance prediction by assessing the system operational dynamics. The methodology is developed through a case study at a major European hub airport: a collection of 160,460 turnaround operations (registered at 2016) is used to statistically determine the system characteristics. Results for the appraised case study show that the airport tends to evolve towards repaired states, and that delays are major drivers for airport performance dynamics. The contribution of the paper is twofold: it presents a new methodological approach to evaluate airport operational dynamics and it also provides insights on how different factors influence performance."
16,92,A Comparative Analysis of Departure Metering at Paris (CDG) and Charlotte (CLT) Airports,"Sandeep Badrinath, Hamsa Balakrishnan (MIT), Ji Ma & Daniel Delahaye (ENAC)",/seminarContent/seminar13/papers/ATM_Seminar_2019_paper_92.pdf,/seminarContent/seminar13/presentations/ATM_Seminar_2019_presentation_92.pdf,*,Integrated Airport/Airside Operations,"Departure metering has the potential to mitigate airport surface congestion and decrease flight delays. This pa- per considers several candidate departure metering techniques, including a trajectory-based optimization approach using a node- link model and three aggregate queue-based approaches (a scheduler based on NASA’s ATD-2 logic, an optimal control approach, and a robust control approach). The outcomes of these different approaches are compared for two major airports: Paris Charles De Gaulle airport (CDG) in Europe and Char- lotte Douglas International airport (CLT) in the United States. Stochastic simulations are used to show that the robust control approach best accommodates operational uncertainties, while all the approaches considered yield higher taxi-out time savings at CLT compared to CDG."
17,57,Departure Management with Robust Gate Allocation,"Ruixin Wang, Cyril Allignol, Nicolas Barnier & Jean-Baptiste Gotteland (ENAC)",/seminarContent/seminar13/papers/ATM_Seminar_2019_paper_57.pdf,/seminarContent/seminar13/presentations/ATM_Seminar_2019_presentation_57.pdf,,Integrated Airport/Airside Operations,"The Airport Collaborative Decision Making (A- CDM) concept yields concrete and promising solutions for airports, in terms of traffic punctuality and predictability, with possible delay, noise and pollution reduction. A key feature of A-CDM is Departure Management (DMAN): runway take-off sequences can be anticipated such that a significant part of the delay can be shifted at the gate, engines off, without penalizing the remaining traffic. During this process, an increase in the gate occupancy for delayed departures is unavoidable, therefore the airport layout must provide enough gates and their allocation must be robust enough w.r.t. departures delay. In this paper, we introduce a method to estimate the gate delays due to the DMAN pre-departure scheduling, then we propose a robust gate allocation algorithm and assess its performance with current and increased traffic at Paris-Charles-de-Gaulle international airport. Results show a significant reduction in the number of gate conflicts, when comparing such a robust gate allocation to current practice."
18,80,"Impact of Stochastic Delays, Turnaround Time and Connection Time on Missed Connections at Low Cost Airports","Hasnain Ali, Yash Guleria, Sameer Alam, Vu N. Duong (Nanyang Technological University) & Michael Schultz (DLR)",/seminarContent/seminar13/papers/ATM_Seminar_2019_paper_80.pdf,/seminarContent/seminar13/presentations/ATM_Seminar_2019_presentation_80.pdf,,Integrated Airport/Airside Operations,"Low cost carriers usually operate from budget terminals which are designed for quick aircraft turnaround, faster passenger connections with minimal inter-gate passenger transfer times. Such operations are highly sensitive to factors such as aircraft delays, turnaround time and flight connection time and may lead to missed connections for transfer passengers. In this paper we propose a framework to analyze the effect of turnaround times, minimum connection times and stochastic delays on missed connections of self-connecting passengers. We use Singapore Changi Airport budget terminal as a case study to demonstrate the impact of operational uncertainties on these passenger connections, considering an optimal gate assignment and using heuristic search for both scheduled arrivals and departures. Results show that the chances of missed connections can be significantly reduced by operationally maintaining higher turnaround time and minimum connection time and by bringing down delays at the airport. Specifically by maintaining the flight turnaround time at 50 min, minimum connection time at 60 min and by containing arrival delays within 70% of the current delay spread, transfer passenger missed connections can be prevented for almost all the flights. The gate assignment framework adopted in this study may also help to identify the gates which are more prone to missed connections given operational uncertainties and different flight scenarios."
19,15,A Novel Air Traffic Flow Management Model to Optimise the Network Delay,"Sergio Ruiz, Hamid Kadour & Peter Choroba (EUROCONTROL)",/seminarContent/seminar13/papers/ATM_Seminar_2019_paper_15.pdf,/seminarContent/seminar13/presentations/ATM_Seminar_2019_presentation_15.pdf,,Network and Strategic Flow Management,"This paper describes the interacting regulations problem and a new method is presented to analyse and optimise network delay. The aim of this research is to contribute to the enhancement of the computer-assisted slot allocation (CASA) mechanism used today in Europe for assigning air traffic flow and capacity management (ATFCM) slots. The interacting regulations problem appears during periods of congestion owing to the non-smoothed coordination of multiple ATFCM constraints applied locally in different sectors. Flights affected by multiple regulated sectors may change their default first-plan-first-served (FPFS) sequence position in certain regulated sectors, which may generate complex ‘interactions’ – positive or negative – between those regulations, and this can typically increase total delay in the network. An enhanced slot allocation method referred to as enhanced CASA (ECASA) is proposed in this paper, which consists in optimising – with heuristics– the default CASA sequences by applying small slot amendments to certain selected flights. Early benchmarking of the ECASA performance shows that the optimisation strategies introduced could significantly reduce network delay (by 27% on average in the simulated period of summer 2018). The proportion of flights delayed by more than 15 minutes could also be significantly reduced (by 42%), thus reducing the cost of operations."
20,105,Operational Concept of Traffic Pattern Classifier for Optimal Ground Holding,Adriana Andreeva-Mori & Naoki Matayoshi (JAXA),/seminarContent/seminar13/papers/ATM_Seminar_2019_paper_105.pdf,/seminarContent/seminar13/presentations/ATM_Seminar_2019_presentation_105.pdf,,Network and Strategic Flow Management,"A dual-component ground holding (GH) algorithm based on real-time air traffic classification and offline ground holding program parameter optimization is proposed. Numerical simulations are developed to quantitatively evaluate this new concept. GH program performance is evaluated based on airborne delay, ground delay, and lost throughput costs. Preliminary results show that the developed machine-learning-based traffic pattern classifier can propose ground holding control parameters which would result in savings within mean absolute percentage error of 17.96% of the potential optimal ones."
21,73,Modelling and Simulation for Reliable LTEbased Communications in the National Airspace System,"Izabela Gheorghisor, Angela Chen, Leonid Globus, Timothy Luc & Phillip Schrader (MITRE)",/seminarContent/seminar13/papers/ATM_Seminar_2019_paper_73.pdf,/seminarContent/seminar13/presentations/ATM_Seminar_2019_presentation_73.pdf,,UAS,"The need for high-data-rate wireless communications to, from, and among users of the National Airspace System (NAS) in the United States is increasing. There are also large numbers of new and upcoming users requesting access to the NAS, including unmanned aircraft systems (UAS) and urban air mobility vehicles. This paper describes a modeling and simulation framework and an initial capability to support research and technical analyses on the potential use of the fourth- generation (4G) Long Term Evolution (LTE) wireless network architecture and its fifth-generation (5G) progression for aviation communications. The research presented in this paper is focused on developing the means to analyze an initial problem, namely how the performance of LTE-based networks, developed for terrestrial use, will be affected by the potential introduction of small UAS (sUAS) as additional users. More and more sUAS are requesting access to the NAS for complex operations beyond the visual line of sight (VLOS) of the remote pilot in command. To safely support such beyond-VLOS (BVLOS) operations, a reliable UAS command and control (C2) solution is necessary. This paper describes initial scenarios, analysis methodologies, and simulation results of using LTE to support a UAS C2 use case. The analyzed scenarios developed for this use case are in a rural environment with small unmanned aircraft (sUA) and terrestrial users sharing the resources of an LTE-based network."
22,50,Sense and Avoid Characterization of the Independent Configurable Architecture for Reliable Operations of Unmanned Systems,"Maria Consiglio (NASA), Brendan Duffy & Swee Balachandran (National Institute of Aerospace), Louis Glaab & César Muñoz (NASA)",/seminarContent/seminar13/papers/ATM_Seminar_2019_paper_50.pdf,/seminarContent/seminar13/presentations/ATM_Seminar_2019_presentation_50.pdf,,UAS,"Independent Configurable Architecture for Reliable Operations of Unmanned Systems (ICAROUS) is a distributed software architecture developed by NASA Langley Research Center to enable safe autonomous UAS operations. ICAROUS consists of a collection formally verified core algorithms for path planning, traffic avoidance, geofence handling, and decision making that interface with an autopilot system through a publisher-subscriber middleware. The ICAROUS Sense and Avoid Characterization (ISAAC) test was designed to evaluate the performance of the onboard Sense and Avoid (SAA) capability to detect potential conflicts with other aircraft and autonomously maneuver to avoid collisions, while remaining within the airspace boundaries of the mission. The ISAAC tests evaluated the impact of separation distances and alerting times on SAA performance. A preliminary analysis of the effects of each parameter on key measures of performance is conducted, informing the choice of appropriate parameter values for different small Unmanned Aircraft Systems (sUAS) applications. Furthermore, low-power Automatic Dependent Surveillance – Broadcast (ADS-B) is evaluated for potential use to enable autonomous sUAS to sUAS deconflictions as well as to provide usable warnings for manned aircraft without saturating the frequency spectrum."
23,65,Optimizing Collision Avoidance in Dense Airspace using Deep Reinforcement Learning,"Sheng Li (Stanford University), Maxim Egorov (Airbus) & Mykel J. Kochenderfer (Stanford University)",/seminarContent/seminar13/papers/ATM_Seminar_2019_paper_65.pdf,/seminarContent/seminar13/presentations/ATM_Seminar_2019_presentation_65.pdf,,UAS,New methodologies will be needed to ensure the airspace remains safe and efficient as traffic densities rise to accommodate new unmanned operations. This paper explores how unmanned free-flight traffic may operate in dense airspace. We develop and analyze autonomous collision avoidance systems for aircraft operating in dense airspace where traditional collision avoidance systems fail. We propose a metric for quantifying the decision burden on a collision avoidance system as well as a metric for measuring the impact of the collision avoidance system on airspace. We use deep reinforcement learning to compute corrections for an existing collision avoidance approach to account for dense airspace. The results show that a corrected collision avoidance system can operate more efficiently than traditional methods in dense airspace while maintaining high levels of safety.
