,id,title,authors,paper,presentation,best,theme,abstract
10,193,Which data provide the best insight? A field trial for validating a remote tower operation concept.,     ,/seminarContent/seminar10/papers/193-Friedrich_0125130555-Final-Paper-4-15-13.pdf,/seminarContent/seminar10/presentations/193-Friedrich_0125130555-PresentationPDF-5-15-13.pdf,,Human Factors,"This paper describes the validation of a Remote Tower Control workplace. The study shows how Air Traffic Control Officers (ATCOs) observe traffic from a Tower Control Working Position at Airport Erfurt-Weimar (ERF) in comparison to a Remote Controller Working Position. The validation exercise targets low traffic density airports. Shadow-mode trials were used to cover perceptual, operational and human factors aspects of a Remote Tower System, including a live video panorama and a German Aerospace Center (DLR) research aircraft. The aircraft was used to fly different maneuvers within the aerodrome. These maneuvers allow insights on the detectability of an aircraft within different distances from the tower and the gathering of operation information about an aircraft status. In addition, a Deutsche Flugsicherung (DFS) vehicle was used to position static objects on the airfield to determine the detectability of these objects for different distances to the Control Tower (RTO-camera system). Eight ATCOs from the DFS participated in the validation exercise. Time-synchronized questionnaires for the controller working position remote (CWP-remote) and the controller working position tower (CWP-tower) were applied, addressing operational relevant questions to the ATCOs. The results reveal that the information sources play a different role at the CWP-remote than for the CWP-tower. The results are discussed taking performance and subjective data into consideration. Further, the implications for the consolidation of functional requirements and system specifications for a future remote tower system are worked out."
11,198,"Ground-based Estimation of the Aircraft Mass, Adaptive vs. Least Squares Method",     ,/seminarContent/seminar10/papers/198-Alligier_0125130844-Final-Paper-4-12-13.pdf,/seminarContent/seminar10/presentations/198-Alligier_0125130844-PresentationPDF-6-9-13.pdf,,Trajectory and Queue Management,"This paper focuses on the estimation of the aircraft mass in ground-based applications. Mass is a key parameter for climb prediction. It is currently not available to ground- based trajectory predictors because it is considered a competitive parameter by many airlines. There is hope that the aircraft mass might become widely available someday, but in the meantime it is possible to estimate an equivalent mass from the data already available, assuming the thrust to be known (maximum climb thrust for example). In this paper, we compare the performances of two mass esti- mation methods proposed in recent publications. Both methods estimate the aircraft mass by fitting the modeled energy rate (i.e. the power of the forces acting on the aircraft) with the energy rate observed at several points of the past trajectory. The first method, proposed by Schultz et al., dynamically adjusts the weight parameter so as to fit the energy rate, using an adaptive sensitivity parameter to weight each observation. The second method, introduced in one of our previous publications, estimates the mass by minimizing the quadratic error on the observed energy rate, taking advantage of the polynomial expression of the modeled power when using the BADA model. The robustness of both methods to the observation errors is assessed, using simulated data with various distributions of the noise added to the observed state variables. The results show that both methods are able to find mass estimates that are very close to the “actual” mass, with slightly better performances for the least squares method."
12,199,Applying Flight-deck Interval Management based Continuous Descent Operation for Arrival Air Traffic to Tokyo International Airport,     ,/seminarContent/seminar10/papers/199-Itoh_0125130954-Final-Paper-4-12-13.pdf,/seminarContent/seminar10/presentations/199-Itoh_0125130954-PresentationPDF-6-5-13.pdf,,Separation,"Aiming to realize Continuous Descent Operation (CDO) in high-density air traffic, Flight-deck Interval Management (FIM) is seen as one of the promising applications in the Aircraft Surveillance Applications System (ASAS). In the FIM application, an aircraft’s arrival time at an airport is estimated while it is in flight, and its airspeed is controlled to achieve an assigned time spacing between its immediately preceding aircraft at the runway threshold. In order to evaluate the performance of the FIM application, this paper simulates CDO based on the FIM application for arrivals at Tokyo International Airport. A medium-fidelity aircraft model, which includes Vertical/Lateral NaVigation (VNAV/LNAV) autopilot modes, an engine system, and a Total Energy Control System (TECS), is implemented in a fast-time simulation. Potential CDO arrival routes at Tokyo International Airport are proposed. The simulation results evaluate the accuracy of FIM-based time spacing and fuel consumption."
13,205,Benefits Analysis of a Departure Management Prototype for the New York Area,     ,/seminarContent/seminar10/papers/205-DeArmon_0125131054-Final-Paper-4-8-13.pdf,/seminarContent/seminar10/presentations/205-DeArmon_0125131054-PresentationPDF-6-12-13.pdf,,ATM Performance Measurement and Management,"Integrated Departure Route Planning (IDRP) is a decision support tool being developed and prototyped by MITRE's Center for Advance Aviation System Development (CAASD) to explore new concepts and capabilities for departure management. IDRP provides demand estimates for departure fixes and routes in terminal airspace, including identification of specific flights impacted by capacity constraints, their route information, and accurate estimates of their expected take-off times. In general, IDRP benefits accrue when there is contention for departure resources (runways, fixes, routes, sectors), plus the feasibility of off-loading or otherwise balancing demand as a means of mitigating delay. This scenario is common in the New York area, where the prototype has been installed since 2009. In 2011 and 2012, field evaluations were conducted at tower, terminal, and center facilities. These evaluations allowed the capture of “use cases”—instances of essential applications of the tool. These use cases were later examined via offline replay, and led to benefits analyses in which a queuing model was employed to compare scenarios with and without IDRP. The modeling suggests significant benefits are attributable to IDRP."
14,208,An Investigation of Flight Deck Data Link in the Terminal Area,     ,/seminarContent/seminar10/papers/208-Lozito_0125131144-Final-Paper-4-15-13.pdf,/seminarContent/seminar10/presentations/208-Lozito_0125131144-PresentationPDF-5-24-13.pdf,,Human Factors,"Abstract— The Next Generation Air Transportation System (NextGen) and Europe’s Single European Sky ATM Research (SESAR) concepts require an increased use of trajectory-based operations, including extensive strategic air traffic control clearances. The clearances can be lengthy and complex, which necessitates data link communications to allow for message permanence and integration into the autoflight systems (i.e., “autoload” capability). This paper examines the use of flight deck data link communications for strategic and tactical clearance usage in the terminal area. A human-in-the-loop simulation was conducted using a high-fidelity flight deck simulator, with ten commercial flight crews as participants. Data were collected from six flight scenarios in the San Francisco terminal airspace. The variables of interest were ATC message modality (voice v. data link), temporal aspect of the message (tactical v. strategic) and message length. Dependent variables were message response times, communication clarifications, communication-related errors, and pilot workload. Response time results were longer in data link compared to voice, a finding that has been consistently revealed in a number of other simulations [1]. In addition, strategic clearances and longer messages resulted in a greater number of clarifications and errors, suggesting an increase in uncertainty of message interpretation for the flight crews when compared to tactical clearances. The implications for strategic and compound clearance usage in NextGen and SESAR are discussed."
15,211,Comparison of operational wind forecasts with recorded flight data,     ,/seminarContent/seminar10/papers/211-ROBERT_0125131206-Final-Paper-4-10-13.pdf,/seminarContent/seminar10/presentations/211-ROBERT_0125131206-PresentationPDF-5-7-13.pdf,,Weather in ATM,"The behavior of an aircraft adjusting its speed in order to meet a Required Time of Arrival at a given fix in its flight plan strongly depends on the accuracy of the predicted time of arrival at that fix. Thus, assessing the accuracy of such predictions is a key element in the research on time based operations in Air Traffic Management. The accuracy of a predicted Time of Arrival at a given fix will depend on the weather forecast that is available in the cockpit. For thousands of flights over a one year period, the forecasted winds that were uplinked from the ground to the aircraft have been compared with the winds measured by the aircraft. Given the large number of flights, a statistical approach was possible and the distributions (standard deviations and mean values) of the wind speed difference, wind direction difference and resulting groundspeed difference were computed. Additionally, results have been analyzed from two different perspectives. First, a waypoint-based analysis has been performed for which the statistics have been computed for all the waypoints of all the flights. The impact of different elements, e.g. flight of phase, wind magnitude, waypoint altitude, season, aircraft tail number and forecast latency has been assessed. It seems that the wind magnitude and the forecast latency are the main drivers. Secondly, a trajectory-based analysis has been performed for which the data along a complete descent profile has been averaged for each flight, to obtain an idea of the impact of the wind forecasts on the average ground speed uncertainty during descent. This analysis has shown that the difference in average ground speed during descent that would result from applying the measured winds instead of the forecasted winds in the trajectory computations, is below 12 knots for 95% of the time."
16,212,Energy Efficient Strategies for Reducing the Environmental Impact of Aviation,     ,/seminarContent/seminar10/papers/212-Sridhar_0125130119-Final-Paper-4-9-13.pdf,/seminarContent/seminar10/presentations/212-Sridhar_0125130119-PresentationPDF-5-23-13.pdf,,Environment and Energy Efficiency,"The main goal of Air Traffic Management (ATM) is to enable safe operation of air traffic while accommodating the demand and doing it efficiently with minimum disruption to schedules. The impact of aircraft emissions on the environment adds an additional dimension to the planning of aircraft operations. This paper describes a new simulation capability to analyze the relationship between air traffic operations and their impact on the environment. This is the first simulation to integrate all air traffic in the US based on flight plans, aircraft trajectory calculations based on predicted wind data, contrail calculations based on predicted temperature and humidity data, a common metric to combine the effects of different types of emissions, and algorithms to generate alternate trajectories for aircraft traveling between city-pairs. The integrated simulation is used to evaluate the energy efficiency of contrail reduction strategies. The aircraft trajectories are varied from their baseline flight plans to reduce contrails in three different ways: changes to altitude, optimal changes to planned route, and three-dimensional change of trajectory. The method is applied to three different scenarios: a single flight between a city-pair, all flights between 12 city-pairs, and all flights in the US airspace. Results for the 12 city-pairs show that contrail reduction involving horizontal route change only is not fuel efficient, the three-dimensional trajectory change produces the best results at a computational cost, and changes to the altitude only produces good results as well as the ability to add airspace capacity constraints. For the scenario of all flights in the US airspace, initial results based on one month data show that contrail reduction strategies involving altitude changes applied to medium and long-range flights on days with high-contrail activity provide the maximum environmental benefit for a small reduction in energy efficiency."
17,215,Human Factors Evaluation of Conflict Detection Tool for Terminal Area,     ,/seminarContent/seminar10/papers/215-Verma_0125130212-Final-Paper-4-12-13.pdf,/seminarContent/seminar10/presentations/215-Verma_0125130212-PresentationPDF-6-9-13.pdf,,Human Factors,"A conflict detection and resolution tool¬, Terminal-area Tactical Separation-Assured Flight Environment (T-TSAFE), is being developed to improve the timeliness and accuracy of alerts and reduce the false alert rate observed with the currently deployed technology. The legacy system in use today, Conflict Alert, relies primarily on a dead reckoning algorithm, whereas T-TSAFE uses intent information to augment dead reckoning. In previous experiments, T-TSAFE was found to reduce the rate of false alerts and increase time between the alert to the controller and a loss of separation over the legacy system. In the present study, T-TSAFE was tested under two meteorological conditions, 1) all aircraft operated under instrument flight regimen, and 2) some aircraft operated under mixed operating conditions. The tool was used to visually alert controllers to predicted Losses of separation throughout the terminal airspace, and show compression errors, on final approach. The performance of T-TSAFE on final approach was compared with Automated Terminal Proximity Alert (ATPA), a tool recently deployed by the FAA. Results show that controllers did not report differences in workload or situational awareness between the T-TSAFE and ATPA cones but did prefer T-TSAFE features over ATPA functionality. T-TSAFE will provide one tool that shows alerts in the data blocks and compression errors via cones on the final approach, implementing all tactical conflict detection and alerting via one tool in TRACON airspace."
18,216,Airspace Sectorisation using Constraint-Based Local Search,     ,/seminarContent/seminar10/papers/216-Flener_0125130237-Final-Paper-4-12-13.pdf,/seminarContent/seminar10/presentations/216-Flener_0125130237-PresentationPDF-5-24-13.pdf,,Network and Strategic Traffic Flow Optimization,"Airspace sectorisation provides a partition of a given airspace into sectors, subject to geometric constraints and workload constraints, so that some cost is minimised.  Using the constraint programming paradigm, we define plug-and-play airspace sectorisation constraints and use them to model declaratively a problem of free-form static airspace sectorisation starting from a regular mesh of cells.  We design a local search (meta-) heuristic that operates on the model and is competitive with the existing NEVAC Sector Builder Algorithm."
19,217,Improved Trajectory Information for the Future Flight Planning Environment,     ,/seminarContent/seminar10/papers/217-Mondoloni_0125130241-Final-Paper-4-15-13.pdf,/seminarContent/seminar10/presentations/217-Mondoloni_0125130241-PresentationPDF-5-23-13.pdf,,Trajectory and Queue Management,"The impact on ATM performance of improved trajectory-related information exchange was determined. This was first evaluated on trajectory prediction accuracy with a follow-on impact on conflict detection and resolution and flow management performance.  The trajectory prediction model was validated against operational data to ensure validity of the impact of variability in parameters.  The distinction between pre- and post-clearance trajectories enabled an assessment of the impact of open versus closes clearances. Uncertainty was shown to be reducible to one-third of present levels with closed clearances and improved data exchange. Normalized conflict detection performance was sensitive to the transitioning state of flights, significantly more than to airspace.  Resulting improvements in resolution were shown to reduce conflict-induced perturbations by up to 3.5 nautical miles per flight hour.  The combined reduction in uncertainty and conflict-induced perturbations were evaluated against alternative TFM strategies.  An example illustrated reductions in fuel of 60 pounds per flight, 2.2 minutes of ground delay and 50 seconds of airborne delay per flight."
20,220,Performance Evaluation of Individual Aircraft Based Advisory Concept for Surface Management,     ,/seminarContent/seminar10/papers/220-Gupta_0125130302-Final-Paper-4-18-13.pdf,/seminarContent/seminar10/presentations/220-Gupta_0125130302-PresentationPDF-5-24-13.pdf,,Integrated Airport/Airside Operations,"Surface operations at airports in the US are based on tactical operations, where departure aircraft  primarily queue up and wait at the departure runways. NASA’s Spot And Runway Departure Advisor (SARDA) tool  was developed to address these inefficiencies through Air Traffic Control Tower advisories. The SARDA  system is being updated to include collaborative gate hold, either tactically or strategically. This paper  presents the results of the human-in-the-loop evaluation of the tactical gate hold version of SARDA in a  360? simulated tower setting. The simulations were conducted for the east side of the Dallas/Fort Worth  airport. The new system provides gate hold, Ground Controller and Local Controller advisories based on a  single scheduler. Simulations were conducted with SARDA on and off, the off case reflecting current day  operations with no gate hold. Scenarios based on medium (1.2x current levels) and heavy (1.5x current  levels) traffic were explored. Data collected from the simulation were analyzed for runway usage, delay for  departures and arrivals, and fuel consumption. Further, Traffic Management Initiatives were introduced for  a subset of the aircraft. Results indicated that runway usage did not change with the use of SARDA, i.e.,  there was no loss in runway throughput as compared to baseline. Taxiing delay was significantly reduced  with the use of advisory by 45% in medium scenarios and 60% in heavy. Observed gate-holds were less than 15  minutes in all but one scenario, and even in this scenario 95% of the aircraft had a gate hold of less than  15 minutes. Arrival delay was unaffected by the use of advisory. Total fuel consumption was also reduced by  23% in medium traffic and 33% in heavy. TMI compliance appeared unaffected by the advisory."
21,222,Validation of the Time Based Separations concept at London Heathrow Airport,     ,/seminarContent/seminar10/papers/222-CHOROBA_0125130310-Final-Paper-4-11-13.pdf,/seminarContent/seminar10/presentations/222-CHOROBA_0125130310-PresentationPDF-5-24-13.pdf,,Separation,"Headwind conditions on final approach cause a reduction in the landing rate which impacts not only the achieved capacity, but also the predictability of operations, time and fuel efficiency, and the environment (emissions). The ground speed reduction in headwind conditions results in an increase in the time spacing between each arrival pair for distance-based separations. The Time Based Separation (TBS) concept changes the separation rules on final approach from distance based to time based to stabilize the time spacing between arrival pairs across headwind conditions in order to recover the lost landing rate currently experienced. This paper presents the key results of the final research phase of the validation of the TBS concept. This validation has been conducted in the framework of the SESAR Development phase project P06.08.01 Flexible and Dynamic Use of Wake Turbulence Separations. The work in P06.08.01 started in 2010 and is about to be finalized in February 2013 achieving pre-industrial development (V3) maturity level. The project has developed and assessed both the generic TBS concept and a local adaptation of the concept to the London Heathrow operating environment. The scope of this paper is focused on the validation of the concept for London Heathrow (LHR) airport covering the real-time simulation results and the wake turbulence safety data analysis results."
22,223,Flexibility Metrics and Their Application to Departure Queue Management,     ,/seminarContent/seminar10/papers/223-Wojcik_0125130401-Final-Paper-4-15-13.pdf,/seminarContent/seminar10/presentations/223-Wojcik_0125130401-PresentationPDF-6-7-13.pdf,,ATM Performance Measurement and Management,"Flexibility for operators is a Key Performance Area (KPA) for Air Traffic Management (ATM). This paper presents a framework for development of operator flexibility metrics, with a first test-case application to management of departure queues. Through the use of virtual queuing (VQ) in departure operations, operators are provided with additional flexibility in prioritizing flights for departure. VQ allows flights whose delays are more expensive to skip ahead in the departure queue, while other flights with less expensive delays move back. Operators are expected to benefit significantly from the additional flexibility of VQ because the cost of departure queuing delays can vary widely among different flights due to differences in delay already accumulated, different number and types of passengers, and considerations such as crew time limits. Flexibility metrics derived from delay recovered with VQ relative to physical queuing (PQ) are compared under a variety of operational scenarios. These scenarios include: non-linear delay costs, variable costs by aircraft type, flexibility across all flights and flexibility constrained to intra-operator exchanges, as well as small physical queues at the departure runway end. Flexibility measures have been defined that are not dependent on the specifics of the operator business case (i.e., cost structure or decision criteria). This is accomplished through a comparative assessment of flexibility metrics derived from fast-time simulations assuming a variety of operator cost functions and optimization objectives. Results show that metrics can be normalized to allow operators, based upon their cost-structure and optimization objectives, to infer a value of improved flexibility. Results also indicate that constraining exchanges to intra-operator and including small physical queues at the departure runway end substantially reduce the flexibility performance of VQ, which implies that operational mechanisms to permit inter-operator exchanges and to reduce the size of small physical queues"
