,id,title,authors,paper,presentation,best,theme,abstract
12,20,Read Back Error Detection using Automatic Speech Recognition,"Hunter Kopald, Shuo Chen, Ronald Chong, Yuan-Jun Wei and Zachary Levonian (MITRE)",/seminarContent/seminar12/papers/12th_ATM_RD_Seminar_paper_20.pdf,/seminarContent/seminar12/presentations/12th_ATM_RD_Seminar_presentation_20.pdf,,Human Factors,"In the last few years, the Federal Aviation Administration (FAA) has been investigating the use of automatic speech recognition in safety monitoring capabilities, with an initial focus on the tower domain. One application of speech recognition technology is the automatic detection of pilot read back errors that are not corrected by the controller. Uncorrected read back errors are one cause of runway incursions, one of the FAA’s primary surface safety concerns. To inform the FAA’s investigation into future speech recognition applications and mitigate the risk associated with future capability development, the MITRE Corporation (MITRE) is conducting research into the feasibility of a read back error detection capability that uses speech recognition to compare controller and pilot intent spoken in radio transmissions from the tower domain. Through this research, MITRE has developed a concept of use for the capability that includes a high level system design and a graphical user interface design. Additionally, MITRE conducted an evaluation of speech recognition performance on controller and pilot radio transmissions to assess the accuracy achievable with established speech recognition technology and tuning methods. Preliminary results from the research indicate that speech recognition performance on controller and pilot speech is promising, but more research is needed to refine the capability logic, improve speech recognition accuracy, and assess operational acceptability of its performance."
13,22,Increasing ATM Efficiency with Assistant Based Speech Recognition,"Hartmut Helmke, Oliver Ohneiser (German Aerospace Center, DLR), Jörg Buxbaum (DFS Deutsche Flugsicherung GmbH), Christian Kern (Austro Control GmbH)",/seminarContent/seminar12/papers/12th_ATM_RD_Seminar_paper_22.pdf,/seminarContent/seminar12/presentations/12th_ATM_RD_Seminar_presentation_22.pdf,*,Human Factors,"Initiatives to integrate Automatic Speech Recognition into Air Traffic Management (ATM) exists at least since the late 90s. Some success to replace pseudo pilots have been reported, but its integration into controller assistant tools is missing. Ger-man Aerospace Center (DLR) and Saarland University devel-oped Assistant Based Speech Recognition (ABSR) enabling com-mand recognition rates better than 95%. However, good recogni-tion rates are no convincing argument for decision makers. Therefore, we conducted an ABSR validation study with eight air traffic controllers to quantify the benefits with respect to work-load and efficiency. The study validates that ABSR does not just reduce controllers’ workload, which would already be a lot, but this paper presents that ABSR significantly increases ATM effi-ciency. Fuel reductions of 60 liters (16 gallons) per flight and a throughput increase by two arrivals per hour are possible."
14,61,Analysis on the Impact of Pop-Up Flight Occurrence when Extending the Arrival Management Horizon,"Alexander Vanwelsenaere, Joost Ellerbroek, Jacco M. Hoekstra (Delft University of Technology), Evert Westerveld (Air Traffic Control the Netherlands)",/seminarContent/seminar12/papers/12th_ATM_RD_Seminar_paper_61.pdf,/seminarContent/seminar12/presentations/12th_ATM_RD_Seminar_presentation_61.pdf,,Terminal Area Operations,"The occurrence of pop-up flights negatively affects the (extended) arrival manager. This issue is known already for a long time by operational experts, but the extent thereof has now been assessed during experiments. An arrival manager research model was developed and integrated in BlueSky, an open-source air traffic management simulator. Fast-time simulations showed that extended arrival management is significantly negatively affected by pop-up flights, in terms of flight crew and air traffic control task load, sequence stability and delay (cost). Simulations also indicated that this impact could be mitigated by pre-planning pop-up flights prior to departure, using their take-off time estimates. This will, however, only be beneficial when these estimates are sufficiently accurate. With currently achievable accuracies, and using currently available systems, it is better to discard these estimates in the context of extended arrival management."
15,43,Measuring Performance of Initial Ground-based Interval Management - Spacing (GIM-S) Operations,"Brock Lascara, Lesley Weitz, Thomas Monson (MITRE), Robert Mount (FAA)",/seminarContent/seminar12/papers/12th_ATM_RD_Seminar_paper_43.pdf,/seminarContent/seminar12/presentations/12th_ATM_RD_Seminar_presentation_43.pdf,,Terminal Area Operations,"The Time Based Flow Management (TBFM) automation system provides scheduling and scheduling-management tools to Air Traffic Control (ATC) to support time-based metering operations.  Time-based metering is used to develop an orderly and efficient flow of traffic in en route airspace to coordinate delivery to the terminal. Recent enhancements to TBFM include the introduction of Ground-based Interval Management–Spacing (GIM-S). GIM-S introduces three new functions to improve time-based metering operations: extended metering, coupled scheduling, and speed advisories. The expected benefits of GIM-S include increased meter point delivery accuracy, reduced vectoring, and increased use of Performance Based Navigation (PBN) procedures. These benefits are expected to translate into more consistent and predictable arrival operations for air carriers. This paper presents a methodology for assessing the impact of GIM-S operations relative to the aforementioned benefits. Results indicate that time-based metering operations are improved with the use of GIM-S; however, the varied and inconsistent use of GIM-S between en route facilities reduces the data available for review and reflects operational models that are not necessarily consistent with the envisioned use to maximize benefits."
16,30,Analysis of the Use of Estimated Time of Arrival Broadcast for Interval Management,"Stephanie Priess, Lesley Weitz, Stuart Bowman (MITRE), Ian Levitt (FAA)",/seminarContent/seminar12/papers/12th_ATM_RD_Seminar_paper_30.pdf,/seminarContent/seminar12/presentations/12th_ATM_RD_Seminar_presentation_30.pdf,,Terminal Area Operations,"Interval Management (IM) is a NextGen application that requires accurate Estimated Times of Arrival (ETAs) in order to achieve a desired inter-aircraft spacing at a downstream point. Current standards require that the IM avionics calculate an ETA for the Target aircraft against which the IM aircraft is managing its relative spacing interval. In the future, this requirement could be replaced by a requirement that the Target aircraft broadcast the ETA generated by its Flight Management System (FMS). This ETA is expected to be more accurate than the ETA calculated by the IM avionics, and should thus result in more precise inter-aircraft spacing. This paper presents a comparison of IM performance between the current standards environment and a future environment where the Target aircraft broadcasts its ETA. Intuitively, basic technical IM performance metrics would improve when using the Target aircraft’s broadcast ETA, but simulation results did not show increased performance benefit over the current IM avionics standard. This is due both to the environment under study, and the IM closed-loop performance being robust to inaccuracies in the calculation of the Target aircraft’s ETA."
17,57,Design Considerations of Vertically-Constrained PBN Procedures for Trajectory Management,"Jesper Bronsvoort (Airservices Australia), Greg McDonald (Independent), Jean Boucquey (EUROCONTROL), Sergio Torres (Leidos), Joachim Hochwarth (GE Aviation), Mike Paglione, Christina Young (FAA)",/seminarContent/seminar12/papers/12th_ATM_RD_Seminar_paper_57.pdf,/seminarContent/seminar12/presentations/12th_ATM_RD_Seminar_presentation_57.pdf,**,Terminal Area Operations,"This paper investigates the interdependencies between the design of PBN procedures, FMS operating logic, and the concept of 4 Dimensional Trajectory Downlink (4D-TRAD). Constraints that are added to PBN procedures, e.g. altitude and speed constraints, can impact on the potential to absorb delay through airborne time-of-arrival-control capabilities in a concept like 4D-TRAD. Logically, speed constraints are detrimental to the delay absorption potential, but the appropriate use of altitude constraints can lead to increased delay absorption potential. Forcing the aircraft to descent earlier than the optimal top of descent, increases the flight time window at the expense of additional fuel burn. In this paper a concept is investigated whereby an altitude requirement can be dynamically set by ATC to increase the delay absorption potential, when required, while providing a closed-loop clearance that can be entered in the FMS. Typical delay absorption potential by airborne time-of-arrival-control capabilities is compared to a sample of actual flight data. It is concluded that typical delay is generally in excess of what can be absorbed. Therefore, even if delay-potential allowances are designed into PBN procedures, like discussed in this paper, there will be a strong reliance on improved air traffic flow management procedures, to enable full 4D trajectory management, runway to runway."
18,103,Toward the characterisation of sequencing arrivals,"Raphael Christien, Eric Hoffman, Aymeric Trzmiel, Karim Zeghal (EUROCONTROL)",/seminarContent/seminar12/papers/12th_ATM_RD_Seminar_paper_103.pdf,/seminarContent/seminar12/presentations/12th_ATM_RD_Seminar_presentation_103.pdf,,Terminal Area Operations,"This paper proposes a novel approach to understand and characterise the sequencing of arrivals. The proposed approach, essentially data driven, relies on the analysis of the spacing evolution over time between consecutive aircraft. As a case study, it was applied to different sequencing techniques (a baseline and two new ones) in the same approach environment, using track data from human in the loop simulations. The analysis conducted enables to characterise how the spacing evolves in time, and reveals differences among the three techniques in terms of convergence speed. The spacing deviation containment decreases faster with the new techniques, suggesting that the sequencing is anticipated and performed earlier. Typical sequencing patterns have been identified that also reveal the early sequencing. Future work will involve considering different environments and extending the horizon of analysis to capture the complete arrival process."
19,27,PBN Hybrid Procedures as an Enabler for Airport Accessibility in Challenging Terrain,Philipp Daniel Schaad (Austro Control),/seminarContent/seminar12/papers/12th_ATM_RD_Seminar_paper_27.pdf,/seminarContent/seminar12/presentations/12th_ATM_RD_Seminar_presentation_27.pdf,,Surveillance and Navigation,"Along with many other advantages, Performance Based Navigation (PBN) has given aviation new technological and operational standards to safely perform flights to and from airports in critical terrain [1], which under conventional navigation standards would have produced prohibitively high  weather minima. Therefore, PBN clearly acts as a contributor to safety and accessibility of terrain-challenged airports [2]. However, in some cases, the design criteria for Required Navigation Performance (RNP) procedures show disadvantages over conventional criteria when it comes to the geometric layout of obstacle protection areas. In such cases, the strict separation between PBN and conventional procedures may not support the best operational solution whereas relinquishing this separation in favor of a hybrid approach to ICAO procedure standards can produce very promising results. The concrete example of the development of a hybrid procedure for one of the world’s most complex airport locations will be shown in this paper to advocate the use of both PBN and conventional design criteria in a “mixed toolbox” concept to achieve even higher levels of accessibility to critical terrain airports whilst maintaining the highest levels of safety."
20,118,Using PBN for Terminal and Extended Terminal Operations,"Dijana Trenevska, David De Smedt, (EUROCONTROL), Geert Moek (Netherlands Aerospace Centre)",/seminarContent/seminar12/papers/12th_ATM_RD_Seminar_paper_118.pdf,/seminarContent/seminar12/presentations/12th_ATM_RD_Seminar_presentation_118.pdf,*,Surveillance and Navigation,"Radar track data was collected during one year from three major Air Navigation Service Providers in Europe, providing Air Traffic Control to the international airports of Paris Charles de Gaulle, Amsterdam Schiphol and London Heathrow. The data consisted of departure, arrival and approach transition instrument flight procedures. Using a custom built application and filtering process, tactical interventions from Air Traffic Control were removed from the dataset. The remaining dataset was used to compute cross-track deviations from the route centerline of the procedures, both along straight segments and in turns. For the turns the route centerline was defined by an average turn radius which was calculated for each turn in the procedure. These cross-track deviations were used to compute lateral navigation performance distributions for straight segments, turns and for different speed and turn angle categories. The general observation was that according to these computed performance distributions, the actual lateral navigation performance of the current fleet in Europe operating to the three major airports from which data was collected, is outstanding and far better than the required navigation performance defined in the ICAO standards. For example, the lateral track keeping accuracy along straight segments, for groundspeeds exceeding 350 knots, had a standard deviation of only 0.07NM. Subsets of data consisting of aircraft navigating without GNSS were also analyzed. Finally the performance distributions were injected in a Collision Risk Model (CRM) to determine the required route spacing for a set of sample parallel route configurations in function of a target level of safety. It was concluded that, thanks to the excellent actual navigation performance, navigation performance is not the prevalent factor anymore in route spacing determination in a radar environment. Instead, radar separation minima and human factors such as the controller’s screen resolution and ATC sector size are the more dominant elements for the determination of route spacing minima."
21,66,Modeling Aircraft Performance Parameters with Open ADS-B Data,"Junzi Sun, Joost Ellerbroek, Jacco Hoekstra (Delft University of Technology)",/seminarContent/seminar12/papers/12th_ATM_RD_Seminar_paper_66.pdf,/seminarContent/seminar12/presentations/12th_ATM_RD_Seminar_presentation_66.pdf,,Complexity and Big Data,"Open access to flight data from ADS-B (Automatic Dependent Surveillance Broadcast) has provided researchers more insights for air traffic management than aircraft tracking alone. With large quantities of trajectory data collected from a wide range of different aircraft types, it is possible to extract accurate aircraft performance parameters. In this paper, a set of more than thirty parameters from seven distinct flight phases are extracted for common commercial aircraft types. It uses various data mining methods, as well as a maximum likelihood estimation approach to generate parametric models for these performance parameters. All parametric models combined can be used to describe a complete flight that includes takeoff, initial climb, climb, cruise, descent, final approach, and landing. Both analytical results and summaries are shown. When available, optimal parameters from these models are also compared with the Base of Aircraft Data and Eurocontrol aircraft performance database. This research not only presents a comprehensive set of methods for extracting different aircraft performance parameters but also provides a first part of open-source parametric perfor-mance models that is ready to be used by the ATM community."
22,83,Large-Scale ADS-B Data and Signal Quality Analysis,"Joost Ellerbroek, Ted Verbraak, Junzi Sun, Jacco Hoekstra (Delft University of Technology)",/seminarContent/seminar12/papers/12th_ATM_RD_Seminar_paper_83.pdf,/seminarContent/seminar12/presentations/12th_ATM_RD_Seminar_presentation_83.pdf,*,Complexity and Big Data,"To investigate the contradicting findings of previous studies that investigated ADS-B quality, a study was per-formed to analyze the data and signal quality of ADS-B. For this study, a large dataset of raw ADS-B messages was analyzed, regarding the quality of the data and the signal, differentiating between internal and external sources of errors. The conclusions from this analysis show that ADS-B indeed is a promising technology, where aircraft are able to accurately report their navigational parameters, but that external factors (e.g., reception probability and malfunctioning on-board equipment) can cause issues with the usability of ADS-B as a primary means of surveillance."
23,67,Modeling Airspace Stability and Capacity for Decentralized Separation,"Emmanuel Sunil, Joost Ellerbroek, Jacco Hoekstra, Jerom Maas (Delft University of Technology)",/seminarContent/seminar12/papers/12th_ATM_RD_Seminar_paper_67.pdf,/seminarContent/seminar12/presentations/12th_ATM_RD_Seminar_presentation_67.pdf,,Complexity and Big Data,"In the context of decentralized separation, airspace stability pertains to the propagation of con?ict chain reactions as a result of tactical con?ict resolution maneuvers. This notion of airspace stability has been used in previous literature to develop a semi-empirical method for determining the capacity of a decentralized direct-routing airspace concept in the horizontal plane. The present paper extends this method by explicitly mod-eling: a) the effect of a given Con?ict Detection and Resolution (CD&R) strategy on the stability of the airspace; b) the in?uence of direct-routing on instantaneous con?ict probability; and c) the impact of ?nite-time measurements on the determination of airspace states. To validate the resulting analytical capacity model, fast-time simulations were performed. The results indicate that the predictions of the analytical model are close to that of the previous semi-empirical approach. Thus, the analytical model can be used to obtain a ?rst-order estimate of the maximum theoretical capacity, as along as simulation settings do not cause the ‘local’, or per aircraft, con?ict rate to deviate signi?cantly from assumptions made during the model derivation. Future work will focus on relaxing model assumptions, and extending the modeling approach to three-dimensional airspace."
24,97,Self-Reorganized Supporting Tools for Conflict Resolution in High-Density Airspace Volumes,"Marko Radanovic, Miquel Angel Piera Eroles, Thimjo Koca (Universitat Autonoma de Barcelona), Francisco Javier Saez Nieto (Cranfield University)",/seminarContent/seminar12/papers/12th_ATM_RD_Seminar_paper_97.pdf,/seminarContent/seminar12/presentations/12th_ATM_RD_Seminar_presentation_97.pdf,,Complexity and Big Data,"Present research on Air Traffic Management (ATM) is tending to improve airspace capacity, accessibility and the efficiency of operations in high-density areas, while maintaining or improving the safety performance indicators. Tactical interventions from the Air Traffic Control (ATC) system to preserve safety distances between aircraft have some inherent shortages when scalability problems arise, that could lead to a well-known capacity saturation. An increased number of detected conflicts in dense traffic volumes can affect not only the ATC procedures but also the full safety net, since the present Traffic alert and Collision Avoidance System (TCAS) has been designed only for low dense areas. To overcome these shortages at tactical level without appealing to the strategic airspace restrictions, this paper presents an innovative automation-based concept in future design of the ATM system supporting an irruptive shift from the centrally controlled ATM system to a distributed system, in which a set of aircraft constitutes a dynamic ecosystem, with self-governed capabilities, to find the optimal conflict-free resolution trajectories. The concept has been developed within the methodological approach “hotspot-cluster-ecosystem” which provides a smooth transition from trajectory management (TM), separation management (SM) to the collision avoidance (CA) layer, seeking for an advanced time horizon in which the airspace users would timely negotiate resolutions before an ATC directive is issued. A dynamic demand-capacity balance (DCB) approach is illustrated by identifying clusters and analyzing ecosystems considering deviations of pairwise conflicting aircraft to the surrounding traffic (ST). The ecosystem is described by its membership size and spatially temporal interdependencies (STIs), i.e. potential 4D positions of the members driven by defined maneuverability checks, and generated conflict intervals between each pair of members. Finally, computed interdependencies provide an insight of the ecosystem complexity through the ratio of a total number of feasible resolutions over the ecosystem time."
